time,actual time,voltage,current,capacity,SoC
0,27679,3.12108,-3.39509,1948,0.572941176
10,27689,3.04184,-3.39486,1938.569833,0.570167598
20,27699,2.98731,-3.39474,1929.14,0.567394118
30,27709,2.94702,-3.3949,1919.709722,0.564620507
40,27719,2.92158,-3.39469,1910.280028,0.561847067
50,27729,2.91463,-3.39479,1900.850056,0.559073546
60,27739,2.92689,-3.39482,1891.42,0.5563
70,27749,2.9533,-3.39489,1881.98975,0.553526397
80,27759,2.98648,-3.39477,1872.559833,0.550752892
90,27769,3.01979,-3.39476,1863.129944,0.547979395
100,27779,3.04986,-3.39477,1853.700028,0.545205891
110,27789,3.0741,-3.3947,1844.270306,0.542432443
120,27799,3.09283,-3.39477,1834.840389,0.539658938
130,27809,3.11102,-3.39474,1825.410556,0.536885458
140,27819,3.12462,-3.39482,1815.9805,0.534111912
150,27829,3.13548,-3.39482,1806.550444,0.531338366
160,27839,3.14421,-3.39465,1797.120861,0.528564959
170,27849,3.15092,-3.39471,1787.691111,0.525791503
180,27859,3.15639,-3.39484,1778.261,0.523017941
190,27869,3.16051,-3.3948,1768.831,0.520244412
200,27879,3.16371,-3.39485,1759.400861,0.517470842
210,27889,3.16598,-3.39477,1749.970944,0.514697337
220,27899,3.16717,-3.39471,1740.541194,0.511923881
230,27909,3.16777,-3.39472,1731.111417,0.509150417
240,27919,3.16811,-3.39461,1721.681944,0.506377042
250,27929,3.16793,-3.39485,1712.251806,0.503603472
260,27939,3.16713,-3.39463,1702.822278,0.500830082
270,27949,3.16596,-3.39457,1693.392917,0.49805674
280,27959,3.16441,-3.3949,1683.962639,0.495283129
290,27969,3.16269,-3.3947,1674.532917,0.492509681
300,27979,3.16073,-3.39465,1665.103333,0.489736275
310,27989,3.1585,-3.39489,1655.673083,0.486962672
320,27999,3.15611,-3.39487,1646.242889,0.484189085
330,28009,3.15346,-3.39485,1636.81275,0.481415515
340,28019,3.15084,-3.3948,1627.38275,0.478641985
350,28029,3.14788,-3.39471,1617.953,0.475868529
360,28039,3.14501,-3.39488,1608.522778,0.473094935
370,28049,3.14195,-3.39475,1599.092917,0.470321446
380,28059,3.13876,-3.39487,1589.662722,0.467547859
390,28069,3.13564,-3.39463,1580.233194,0.464774469
400,28079,3.13255,-3.3947,1570.803472,0.462001021
410,28089,3.12953,-3.3949,1561.373194,0.45922741
420,28099,3.12662,-3.39486,1551.943028,0.456453832
430,28109,3.1236,-3.39493,1542.512667,0.453680196
440,28119,3.12085,-3.39472,1533.082889,0.450906732
450,28129,3.11827,-3.39477,1523.652972,0.448133227
460,28139,3.11524,-3.39474,1514.223139,0.445359747
470,28149,3.11237,-3.39468,1504.793472,0.442586315
480,28159,3.10946,-3.39497,1495.363,0.439812647
490,28169,3.10676,-3.39469,1485.933306,0.437039208
500,28179,3.10404,-3.39447,1476.504222,0.434265948
510,28189,3.10147,-3.39475,1467.074361,0.431492459
520,28199,3.09889,-3.39464,1457.644806,0.42871906
530,28209,3.0963,-3.39481,1448.214778,0.425945523
540,28219,3.09392,-3.39465,1438.785194,0.423172116
550,28229,3.09156,-3.39478,1429.35525,0.420398603
560,28239,3.08935,-3.39466,1419.925639,0.417625188
570,28249,3.08706,-3.39465,1410.496056,0.414851781
580,28259,3.08489,-3.39473,1401.06625,0.412078309
590,28269,3.08274,-3.39478,1391.636306,0.409304796
600,28279,3.08064,-3.39487,1382.206111,0.406531209
610,28289,3.07864,-3.39492,1372.775778,0.403757582
620,28299,3.07666,-3.39494,1363.345389,0.400983938
630,28309,3.07465,-3.39489,1353.915139,0.398210335
640,28319,3.0727,-3.39482,1344.485083,0.395436789
650,28329,3.07076,-3.39499,1335.054556,0.392663105
660,28339,3.06916,-3.3947,1325.624833,0.389889657
670,28349,3.06755,-3.39458,1316.195444,0.387116307
680,28359,3.06589,-3.39487,1306.76525,0.384342721
690,28369,3.06418,-3.39461,1297.335778,0.381569346
700,28379,3.06236,-3.39458,1287.906389,0.378795997
710,28389,3.06078,-3.39467,1278.47675,0.376022574
720,28399,3.05906,-3.39487,1269.046556,0.373248987
730,28409,3.05737,-3.39482,1259.6165,0.370475441
740,28419,3.05557,-3.39474,1250.186667,0.367701961
750,28429,3.05388,-3.39487,1240.756472,0.364928374
760,28439,3.05216,-3.39458,1231.327083,0.362155025
770,28449,3.05045,-3.39455,1221.897778,0.359381699
780,28459,3.04867,-3.39478,1212.467833,0.356608186
790,28469,3.04678,-3.39482,1203.037778,0.353834641
800,28479,3.0448,-3.39485,1193.607639,0.35106107
810,28489,3.04303,-3.39472,1184.177861,0.348287606
820,28499,3.041,-3.39467,1174.748222,0.345514183
830,28509,3.03911,-3.39474,1165.318389,0.342740703
840,28519,3.03704,-3.39491,1155.888083,0.339967083
850,28529,3.03491,-3.39453,1146.458833,0.337193775
860,28539,3.03276,-3.3946,1137.029389,0.334420408
870,28549,3.03052,-3.39458,1127.6,0.331647059
880,28559,3.02848,-3.39481,1118.169972,0.328873521
890,28569,3.02647,-3.39501,1108.739389,0.32609982
900,28579,3.0243,-3.39472,1099.309611,0.323326356
910,28589,3.02196,-3.39471,1089.879861,0.3205529
920,28599,3.01967,-3.39456,1080.450528,0.317779567
930,28609,3.01744,-3.3948,1071.020528,0.315006038
940,28619,3.01513,-3.39481,1061.5905,0.3122325
950,28629,3.0126,-3.39479,1052.160528,0.309458979
960,28639,3.01023,-3.39463,1042.731,0.306685588
970,28649,3.00766,-3.39442,1033.302056,0.303912369
980,28659,3.00515,-3.39471,1023.872306,0.301138913
990,28669,3.00271,-3.39483,1014.442222,0.298365359
1000,28679,3.00007,-3.3949,1005.011944,0.295591748
1010,28689,2.99733,-3.39477,995.5820278,0.292818243
1020,28699,2.99465,-3.39469,986.1523333,0.290044804
1030,28709,2.99179,-3.39452,976.7231111,0.287271503
1040,28719,2.98894,-3.39446,967.2940556,0.284498252
1050,28729,2.98615,-3.39498,957.8635556,0.281724575
1060,28739,2.98313,-3.39466,948.4339444,0.27895116
1070,28749,2.9801,-3.39479,939.0039722,0.276177639
1080,28759,2.97712,-3.39461,929.5745,0.273404265
1090,28769,2.97438,-3.39489,920.14425,0.270630662
1100,28779,2.9714,-3.39481,910.7142222,0.267857124
1110,28789,2.96839,-3.39496,901.2837778,0.265083464
1120,28799,2.96506,-3.39489,891.8535278,0.262309861
1130,28809,2.96195,-3.39494,882.4231389,0.259536217
1140,28819,2.95867,-3.39487,872.9929444,0.256762631
1150,28829,2.95544,-3.39479,863.5629722,0.253989109
1160,28839,2.95213,-3.39474,854.1331389,0.251215629
1170,28849,2.94888,-3.39485,844.703,0.248442059
1180,28859,2.94557,-3.39484,835.2728889,0.245668497
1190,28869,2.94247,-3.39471,825.8431389,0.242895041
1200,28879,2.93925,-3.39464,816.4135833,0.240121642
1210,28889,2.93561,-3.39474,806.98375,0.237348162
1220,28899,2.93205,-3.39476,797.5538611,0.234574665
1230,28909,2.9285,-3.39469,788.1241667,0.231801225
1240,28919,2.92496,-3.39483,778.6940833,0.229027672
1250,28929,2.92136,-3.3948,769.2640833,0.226254142
1260,28939,2.91769,-3.39485,759.8339444,0.223480572
1270,28949,2.91433,-3.39473,750.4041389,0.2207071
1280,28959,2.91067,-3.39479,740.9741667,0.217933578
1290,28969,2.9067,-3.39481,731.5441389,0.215160041
1300,28979,2.90357,-3.39478,722.1141944,0.212386528
1310,28989,2.90029,-3.39492,712.6838611,0.2096129
1320,28999,2.89684,-3.39481,703.2538333,0.206839363
1330,29009,2.89304,-3.39482,693.8237778,0.204065817
1340,29019,2.88933,-3.3949,684.3935,0.201292206
1350,29029,2.88577,-3.39489,674.96325,0.198518603
1360,29039,2.88225,-3.39482,665.5331944,0.195745057
1370,29049,2.87861,-3.39487,656.103,0.192971471
1380,29059,2.87494,-3.39472,646.6732222,0.190198007
1390,29069,2.87136,-3.39487,637.2430278,0.18742442
1400,29079,2.86796,-3.39455,627.8137222,0.184651095
1410,29089,2.86476,-3.39463,618.3841944,0.181877704
1420,29099,2.86104,-3.39467,608.9545556,0.179104281
1430,29109,2.85727,-3.39478,599.5246111,0.176330768
1440,29119,2.85374,-3.39456,590.0952778,0.173557435
1450,29129,2.85028,-3.39481,580.66525,0.170783897
1460,29139,2.84652,-3.3947,571.2355278,0.168010449
1470,29149,2.84284,-3.39474,561.8056944,0.165236969
1480,29159,2.83904,-3.39471,552.3759444,0.162463513
1490,29169,2.83506,-3.39466,542.9463333,0.159690098
1500,29179,2.83143,-3.39468,533.5166667,0.156916667
