time,actual time,voltage,current,capacity,SoC
0,6721,3.49987,-3.3951,2684,0.789411765
10,6731,3.48155,-3.39479,2674.570028,0.786638243
20,6741,3.46719,-3.39502,2665.139417,0.783864534
30,6751,3.45511,-3.3949,2655.709139,0.781090923
40,6761,3.44298,-3.3949,2646.278861,0.778317312
50,6771,3.43036,-3.39497,2636.848389,0.775543644
60,6781,3.41837,-3.39482,2627.418333,0.772770098
70,6791,3.40718,-3.39483,2617.98825,0.769996544
80,6801,3.3973,-3.39512,2608.557361,0.767222753
90,6811,3.38845,-3.39489,2599.127111,0.76444915
100,6821,3.38103,-3.39494,2589.696722,0.761675507
110,6831,3.37447,-3.39502,2580.266111,0.758901797
120,6841,3.36861,-3.39498,2570.835611,0.756128121
130,6851,3.36326,-3.39494,2561.405222,0.753354477
140,6861,3.35896,-3.39473,2551.975417,0.750581005
150,6871,3.35526,-3.39472,2542.545639,0.747807541
160,6881,3.35184,-3.3949,2533.115361,0.74503393
170,6891,3.3494,-3.39497,2523.684889,0.742260261
180,6901,3.34721,-3.3949,2514.254611,0.73948665
190,6911,3.34513,-3.39499,2504.824083,0.736712966
200,6921,3.34271,-3.39472,2495.394306,0.733939502
210,6931,3.34169,-3.39466,2485.964694,0.731166087
220,6941,3.34028,-3.39484,2476.534583,0.728392525
230,6951,3.33918,-3.39485,2467.104444,0.725618954
240,6961,3.33831,-3.39487,2457.67425,0.722845368
250,6971,3.33723,-3.39495,2448.243833,0.720071716
260,6981,3.33644,-3.39495,2438.813417,0.717298064
270,6991,3.33557,-3.3948,2429.383417,0.714524534
280,7001,3.33474,-3.39504,2419.95275,0.711750809
290,7011,3.33378,-3.39499,2410.522222,0.708977124
300,7021,3.3329,-3.39478,2401.092278,0.706203611
310,7031,3.33206,-3.39485,2391.662139,0.703430041
320,7041,3.33118,-3.39485,2382.232,0.700656471
330,7051,3.33008,-3.39485,2372.801861,0.6978829
340,7061,3.32906,-3.3948,2363.371861,0.695109371
350,7071,3.32803,-3.39489,2353.941611,0.692335768
360,7081,3.32696,-3.39447,2344.512528,0.689562508
370,7091,3.32592,-3.39462,2335.083028,0.686789126
380,7101,3.32469,-3.39476,2325.653139,0.684015629
390,7111,3.32338,-3.39479,2316.223167,0.681242108
400,7121,3.32202,-3.395,2306.792611,0.678468415
410,7131,3.32073,-3.39483,2297.362528,0.675694861
420,7141,3.31934,-3.39502,2287.931917,0.672921152
430,7151,3.31806,-3.39487,2278.501722,0.670147565
440,7161,3.31672,-3.39491,2269.071417,0.667373946
450,7171,3.31525,-3.39496,2259.640972,0.664600286
460,7181,3.31361,-3.39479,2250.211,0.661826765
470,7191,3.31219,-3.39479,2240.781028,0.659053243
480,7201,3.31051,-3.39468,2231.351361,0.656279812
490,7211,3.30922,-3.39473,2221.921556,0.65350634
500,7221,3.30812,-3.39487,2212.491361,0.650732753
510,7231,3.3068,-3.39483,2203.061278,0.647959199
520,7241,3.30574,-3.39473,2193.631472,0.645185727
530,7251,3.30455,-3.39485,2184.201333,0.642412157
540,7261,3.30351,-3.39471,2174.771583,0.639638701
550,7271,3.30279,-3.39452,2165.342361,0.6368654
560,7281,3.30165,-3.39483,2155.912278,0.634091846
570,7291,3.30005,-3.39498,2146.481778,0.63131817
580,7301,3.29934,-3.39479,2137.051806,0.628544649
590,7311,3.29886,-3.3949,2127.621528,0.625771038
600,7321,3.29821,-3.39502,2118.190917,0.622997328
610,7331,3.29734,-3.39479,2108.760944,0.620223807
620,7341,3.29711,-3.39488,2099.330722,0.617450212
630,7351,3.29665,-3.39479,2089.90075,0.614676691
640,7361,3.29593,-3.39486,2080.470583,0.611903113
650,7371,3.29494,-3.39486,2071.040417,0.609129534
660,7381,3.29357,-3.3948,2061.610417,0.606356005
670,7391,3.29281,-3.39486,2052.18025,0.603582426
680,7401,3.29169,-3.39509,2042.749444,0.60080866
690,7411,3.29047,-3.39478,2033.3195,0.598035147
700,7421,3.28953,-3.39488,2023.889278,0.595261552
710,7431,3.28867,-3.39494,2014.458889,0.592487908
720,7441,3.28807,-3.39494,2005.0285,0.589714265
730,7451,3.28721,-3.39488,1995.598278,0.58694067
740,7461,3.28639,-3.39484,1986.168167,0.584167108
750,7471,3.28547,-3.39478,1976.738222,0.581393595
760,7481,3.2843,-3.39467,1967.308583,0.578620172
770,7491,3.28314,-3.39467,1957.878944,0.575846748
780,7501,3.28183,-3.3948,1948.448944,0.573073219
790,7511,3.28051,-3.39494,1939.018556,0.570299575
800,7521,3.27926,-3.39499,1929.588028,0.567525891
810,7531,3.27784,-3.39476,1920.158139,0.564752394
820,7541,3.27624,-3.39488,1910.727917,0.561978799
830,7551,3.27454,-3.39463,1901.298389,0.559205408
840,7561,3.27293,-3.39488,1891.868167,0.556431814
850,7571,3.27113,-3.39472,1882.438389,0.55365835
860,7581,3.2694,-3.39489,1873.008139,0.550884747
870,7591,3.26734,-3.3947,1863.578417,0.548111299
880,7601,3.26539,-3.39468,1854.14875,0.545337868
890,7611,3.26326,-3.39461,1844.719278,0.542564493
900,7621,3.26126,-3.39476,1835.289389,0.539790997
910,7631,3.25914,-3.39474,1825.859556,0.537017516
920,7641,3.25709,-3.39474,1816.429722,0.534244036
930,7651,3.25471,-3.39474,1806.999889,0.531470556
940,7661,3.25245,-3.39491,1797.569583,0.528696936
950,7671,3.25001,-3.395,1788.139028,0.525923243
960,7681,3.24755,-3.39493,1778.708667,0.523149608
970,7691,3.24515,-3.39468,1769.279,0.520376176
980,7701,3.24285,-3.39487,1759.848806,0.51760259
990,7711,3.24035,-3.39477,1750.418889,0.514829085
1000,7721,3.23795,-3.39485,1740.98875,0.512055515
1010,7731,3.23544,-3.39492,1731.558417,0.509281887
1020,7741,3.23305,-3.39485,1722.128278,0.506508317
1030,7751,3.23074,-3.39483,1712.698194,0.503734763
1040,7761,3.22825,-3.39475,1703.268333,0.500961275
1050,7771,3.22561,-3.39486,1693.838167,0.498187696
1060,7781,3.22294,-3.39486,1684.408,0.495414118
1070,7791,3.22039,-3.39494,1674.977611,0.492640474
1080,7801,3.21727,-3.39503,1665.546972,0.489866757
1090,7811,3.21446,-3.3949,1656.116694,0.487093145
1100,7821,3.21149,-3.39471,1646.686944,0.48431969
1110,7831,3.20889,-3.39474,1637.257111,0.481546209
1120,7841,3.20671,-3.39478,1627.827167,0.478772696
1130,7851,3.20434,-3.39488,1618.396944,0.475999101
1140,7861,3.20211,-3.39459,1608.967528,0.473225743
1150,7871,3.19958,-3.3947,1599.537806,0.470452296
1160,7881,3.19645,-3.39474,1590.107972,0.467678815
1170,7891,3.19437,-3.39486,1580.677806,0.464905237
1180,7901,3.19195,-3.39497,1571.247333,0.462131569
1190,7911,3.18932,-3.39489,1561.817083,0.459357966
1200,7921,3.18689,-3.39474,1552.38725,0.456584485
1210,7931,3.18411,-3.3943,1542.958639,0.453811364
1220,7941,3.18171,-3.39489,1533.528389,0.451037761
1230,7951,3.17923,-3.39495,1524.097972,0.448264109
1240,7961,3.177,-3.39489,1514.667722,0.445490507
1250,7971,3.17461,-3.39475,1505.237861,0.442717018
1260,7981,3.17218,-3.39481,1495.807833,0.43994348
1270,7991,3.16971,-3.39493,1486.377472,0.437169845
1280,8001,3.16736,-3.39475,1476.947611,0.434396356
1290,8011,3.16493,-3.39494,1467.517222,0.431622712
1300,8021,3.16236,-3.39473,1458.087417,0.42884924
1310,8031,3.1598,-3.39479,1448.657444,0.426075719
1320,8041,3.1572,-3.39494,1439.227056,0.423302075
1330,8051,3.15462,-3.39475,1429.797194,0.420528587
1340,8061,3.15187,-3.39477,1420.367278,0.417755082
1350,8071,3.1493,-3.39494,1410.936889,0.414981438
1360,8081,3.14667,-3.39494,1401.5065,0.412207794
1370,8091,3.14378,-3.39475,1392.076639,0.409434306
1380,8101,3.14094,-3.39484,1382.646528,0.406660743
1390,8111,3.13801,-3.39494,1373.216139,0.4038871
1400,8121,3.13506,-3.39471,1363.786389,0.401113644
1410,8131,3.13209,-3.39497,1354.355917,0.398339975
1420,8141,3.129,-3.39495,1344.9255,0.395566324
1430,8151,3.12597,-3.39482,1335.495444,0.392792778
1440,8161,3.12287,-3.39495,1326.065028,0.390019126
1450,8171,3.11981,-3.39468,1316.635361,0.387245694
1460,8181,3.11692,-3.39453,1307.206111,0.384472386
1470,8191,3.1137,-3.3948,1297.776111,0.381698856
1480,8201,3.1106,-3.39466,1288.3465,0.378925441
1490,8211,3.10728,-3.39481,1278.916472,0.376151904
1500,8221,3.10418,-3.39477,1269.486556,0.373378399
1510,8231,3.10101,-3.39462,1260.057056,0.370605016
1520,8241,3.0978,-3.39468,1250.627389,0.367831585
1530,8251,3.09474,-3.39458,1241.198,0.365058235
1540,8261,3.0916,-3.39466,1231.768389,0.36228482
1550,8271,3.08871,-3.39481,1222.338361,0.359511283
1560,8281,3.08554,-3.39479,1212.908389,0.356737761
1570,8291,3.08276,-3.39488,1203.478167,0.353964167
1580,8301,3.07979,-3.39484,1194.048056,0.351190605
1590,8311,3.07675,-3.3949,1184.617778,0.348416993
1600,8321,3.07382,-3.39502,1175.187167,0.345643284
1610,8331,3.07094,-3.39465,1165.757583,0.342869877
1620,8341,3.06798,-3.39473,1156.327778,0.340096405
1630,8351,3.06512,-3.39457,1146.898417,0.337323064
1640,8361,3.06223,-3.39476,1137.468528,0.334549567
1650,8371,3.05934,-3.39448,1128.039417,0.331776299
1660,8381,3.05662,-3.39476,1118.609528,0.329002802
1670,8391,3.05393,-3.39457,1109.180167,0.326229461
1680,8401,3.05085,-3.39495,1099.74975,0.323455809
1690,8411,3.04796,-3.39476,1090.319861,0.320682312
1700,8421,3.045,-3.39495,1080.889444,0.31790866
1710,8431,3.04222,-3.39483,1071.459361,0.315135106
1720,8441,3.03955,-3.39489,1062.029111,0.312361503
1730,8451,3.03695,-3.39476,1052.599222,0.309588007
1740,8461,3.03431,-3.39468,1043.169556,0.306814575
1750,8471,3.03178,-3.39477,1033.739639,0.30404107
1760,8481,3.02925,-3.3947,1024.309917,0.301267623
1770,8491,3.02698,-3.39474,1014.880083,0.298494142
1780,8501,3.0247,-3.39466,1005.450472,0.295720727
1790,8511,3.02217,-3.39475,996.0206111,0.292947239
1800,8521,3.01975,-3.39466,986.591,0.290173824
1810,8531,3.01723,-3.3945,977.1618333,0.287400539
1820,8541,3.01493,-3.39477,967.7319167,0.284627034
1830,8551,3.01246,-3.39481,958.3018889,0.281853497
1840,8561,3.00993,-3.3949,948.8716111,0.279079886
1850,8571,3.00733,-3.39465,939.4420278,0.276306479
1860,8581,3.00474,-3.39473,930.0122222,0.273533007
1870,8591,3.00216,-3.39463,920.5826944,0.270759616
