time,actual time,voltage,current,capacity,SoC
0,4413,3.29837,-3.39485,2192,0.644705882
10,4423,3.25663,-3.39487,2182.569806,0.641932296
20,4433,3.2331,-3.3948,2173.139806,0.639158766
30,4443,3.21973,-3.3949,2163.709528,0.636385155
40,4453,3.21402,-3.39462,2154.280028,0.633611773
50,4463,3.2142,-3.3948,2144.850028,0.630838243
60,4473,3.2188,-3.39469,2135.420333,0.628064804
70,4483,3.22476,-3.39486,2125.990167,0.625291225
80,4493,3.23186,-3.39501,2116.559583,0.622517525
90,4503,3.2396,-3.39491,2107.129278,0.619743905
100,4513,3.24687,-3.39463,2097.69975,0.616970515
110,4523,3.25342,-3.39484,2088.269639,0.614196953
120,4533,3.25901,-3.39482,2078.839583,0.611423407
130,4543,3.26387,-3.39468,2069.409917,0.608649975
140,4553,3.26789,-3.39484,2059.979806,0.605876413
150,4563,3.27119,-3.3949,2050.549528,0.603102802
160,4573,3.27376,-3.39473,2041.119722,0.60032933
170,4583,3.2755,-3.39471,2031.689972,0.597555874
180,4593,3.27701,-3.39482,2022.259917,0.594782328
190,4603,3.2779,-3.39478,2012.829972,0.592008815
200,4613,3.2785,-3.39483,2003.399889,0.589235261
210,4623,3.27888,-3.39481,1993.969861,0.586461724
220,4633,3.27853,-3.39469,1984.540167,0.583688284
230,4643,3.27826,-3.39482,1975.110111,0.580914739
240,4653,3.27741,-3.39493,1965.67975,0.578141103
250,4663,3.27619,-3.39459,1956.250333,0.575367745
260,4673,3.275,-3.39473,1946.820528,0.572594273
270,4683,3.27351,-3.39486,1937.390361,0.569820694
280,4693,3.2717,-3.39473,1927.960556,0.567047222
290,4703,3.26979,-3.39481,1918.530528,0.564273685
300,4713,3.2671,-3.39487,1909.100333,0.561500098
310,4723,3.26461,-3.39478,1899.670389,0.558726585
320,4733,3.26169,-3.39488,1890.240167,0.55595299
330,4743,3.25864,-3.39478,1880.810222,0.553179477
340,4753,3.25541,-3.39497,1871.37975,0.550405809
350,4763,3.25191,-3.39481,1861.949722,0.547632271
360,4773,3.24839,-3.39496,1852.519278,0.544858611
370,4783,3.24463,-3.39477,1843.089361,0.542085106
380,4793,3.24116,-3.39468,1833.659694,0.539311675
390,4803,3.23792,-3.39474,1824.229861,0.536538194
400,4813,3.23369,-3.39472,1814.800083,0.53376473
410,4823,3.23006,-3.39473,1805.370278,0.530991258
420,4833,3.22629,-3.39485,1795.940139,0.528217688
430,4843,3.2225,-3.39481,1786.510111,0.52544415
440,4853,3.21884,-3.39492,1777.079778,0.522670523
450,4863,3.21524,-3.39493,1767.649417,0.519896887
460,4873,3.21192,-3.39486,1758.21925,0.517123309
470,4883,3.20899,-3.39482,1748.789194,0.514349763
480,4893,3.20603,-3.39476,1739.359306,0.511576266
490,4903,3.20356,-3.39452,1729.930083,0.508802966
500,4913,3.20082,-3.39489,1720.499833,0.506029363
510,4923,3.19844,-3.39482,1711.069778,0.503255817
520,4933,3.19593,-3.3949,1701.6395,0.500482206
530,4943,3.19367,-3.3947,1692.209778,0.497708758
540,4953,3.19146,-3.39477,1682.779861,0.494935253
550,4963,3.18932,-3.39457,1673.3505,0.492161912
560,4973,3.18716,-3.39494,1663.920111,0.489388268
570,4983,3.18536,-3.39474,1654.490278,0.486614788
580,4993,3.18347,-3.39476,1645.060389,0.483841291
590,5003,3.18166,-3.39469,1635.630694,0.481067851
600,5013,3.17982,-3.39476,1626.200806,0.478294355
610,5023,3.17786,-3.39475,1616.770944,0.475520866
620,5033,3.17602,-3.39504,1607.340278,0.472747141
630,5043,3.17414,-3.39488,1597.910056,0.469973546
640,5053,3.17212,-3.3948,1588.480056,0.467200016
650,5063,3.1703,-3.39458,1579.050667,0.464426667
660,5073,3.16824,-3.39467,1569.621028,0.461653243
670,5083,3.16631,-3.39509,1560.190222,0.458879477
680,5093,3.16424,-3.39482,1550.760167,0.456105931
690,5103,3.16221,-3.39496,1541.329722,0.453332271
700,5113,3.16036,-3.3947,1531.9,0.450558824
710,5123,3.15841,-3.39496,1522.469556,0.447785163
720,5133,3.1561,-3.39491,1513.03925,0.445011544
730,5143,3.15395,-3.39475,1503.609389,0.442238056
740,5153,3.15167,-3.39493,1494.179028,0.43946442
750,5163,3.1494,-3.39492,1484.748694,0.436690792
760,5173,3.14712,-3.3947,1475.318972,0.433917345
770,5183,3.14471,-3.39459,1465.889556,0.431143987
780,5193,3.14235,-3.39478,1456.459611,0.428370474
790,5203,3.14001,-3.39489,1447.029361,0.425596871
800,5213,3.13768,-3.39505,1437.598667,0.422823137
810,5223,3.13547,-3.39481,1428.168639,0.4200496
820,5233,3.13292,-3.39489,1418.738389,0.417275997
830,5243,3.13058,-3.39485,1409.30825,0.414502426
840,5253,3.12798,-3.39479,1399.878278,0.411728905
850,5263,3.12533,-3.39479,1390.448306,0.408955384
860,5273,3.12264,-3.3947,1381.018583,0.406181936
870,5283,3.12005,-3.39486,1371.588417,0.403408358
880,5293,3.11724,-3.39498,1362.157917,0.400634681
890,5303,3.11447,-3.39484,1352.727806,0.397861119
900,5313,3.11183,-3.39493,1343.297444,0.395087484
910,5323,3.10888,-3.39464,1333.867889,0.392314085
920,5333,3.10641,-3.39464,1324.438333,0.389540686
930,5343,3.10381,-3.39465,1315.00875,0.386767279
940,5353,3.10131,-3.39483,1305.578667,0.383993725
950,5363,3.09859,-3.39487,1296.148472,0.381220139
960,5373,3.09603,-3.39472,1286.718694,0.378446675
970,5383,3.09342,-3.39464,1277.289139,0.375673276
980,5393,3.09065,-3.39475,1267.859278,0.372899788
990,5403,3.08804,-3.39488,1258.429056,0.370126193
1000,5413,3.08552,-3.39478,1248.999111,0.36735268
1010,5423,3.08281,-3.39482,1239.569056,0.364579134
1020,5433,3.08045,-3.39476,1230.139167,0.361805637
1030,5443,3.07786,-3.39487,1220.708972,0.359032051
1040,5453,3.07512,-3.39476,1211.279083,0.356258554
1050,5463,3.07236,-3.39471,1201.849333,0.353485098
1060,5473,3.06977,-3.39501,1192.41875,0.350711397
1070,5483,3.06725,-3.39477,1182.988833,0.347937892
1080,5493,3.0647,-3.39477,1173.558917,0.345164387
1090,5503,3.06215,-3.39487,1164.128722,0.342390801
1100,5513,3.05965,-3.39456,1154.699389,0.339617467
1110,5523,3.05717,-3.39467,1145.26975,0.336844044
1120,5533,3.05476,-3.39468,1135.840083,0.334070613
1130,5543,3.05209,-3.39488,1126.409861,0.331297018
1140,5553,3.04935,-3.39489,1116.979611,0.328523415
1150,5563,3.04677,-3.39467,1107.549972,0.325749992
1160,5573,3.04407,-3.39488,1098.11975,0.322976397
1170,5583,3.04126,-3.39474,1088.689917,0.320202917
1180,5593,3.03834,-3.39458,1079.260528,0.317429567
1190,5603,3.03549,-3.3947,1069.830806,0.314656119
1200,5613,3.03251,-3.39479,1060.400833,0.311882598
1210,5623,3.02984,-3.39462,1050.971333,0.309109216
1220,5633,3.02685,-3.39479,1041.541361,0.306335694
1230,5643,3.02405,-3.39482,1032.111306,0.303562149
1240,5653,3.02107,-3.39495,1022.680889,0.300788497
1250,5663,3.01792,-3.39491,1013.250583,0.298014877
1260,5673,3.0147,-3.39482,1003.820528,0.295241332
1270,5683,3.01169,-3.39476,994.3906389,0.292467835
1280,5693,3.00837,-3.3947,984.9609167,0.289694387
1290,5703,3.00514,-3.39464,975.5313611,0.286920989
1300,5713,3.00163,-3.39481,966.1013333,0.284147451
1310,5723,2.99808,-3.39485,956.6711944,0.281373881
1320,5733,2.99455,-3.39481,947.2411667,0.278600343
1330,5743,2.99147,-3.3948,937.8111667,0.275826814
1340,5753,2.98803,-3.39488,928.3809444,0.273053219
1350,5763,2.98449,-3.39478,918.951,0.270279706
1360,5773,2.98088,-3.3948,909.521,0.267506176
1370,5783,2.97754,-3.3947,900.0912778,0.264732729
1380,5793,2.97393,-3.39483,890.6611944,0.261959175
1390,5803,2.97021,-3.39475,881.2313333,0.259185686
1400,5813,2.96671,-3.39476,871.8014444,0.25641219
1410,5823,2.96301,-3.39501,862.3708611,0.253638489
1420,5833,2.95942,-3.39484,852.94075,0.250864926
1430,5843,2.95598,-3.39476,843.5108611,0.24809143
1440,5853,2.95217,-3.39483,834.0807778,0.245317876
1450,5863,2.94826,-3.39484,824.6506667,0.242544314
1460,5873,2.94394,-3.39502,815.2200556,0.239770605
1470,5883,2.94028,-3.39478,805.7901111,0.236997092
1480,5893,2.93678,-3.39474,796.3602778,0.234223611
1490,5903,2.93296,-3.3949,786.93,0.23145
1500,5913,2.92928,-3.39496,777.4995556,0.22867634
1510,5923,2.92549,-3.39459,768.0701389,0.225902982
1520,5933,2.92181,-3.39463,758.6406111,0.223129592
1530,5943,2.91839,-3.39462,749.2111111,0.220356209
1540,5953,2.91474,-3.39478,739.7811667,0.217582696
1550,5963,2.91109,-3.39463,730.3516389,0.214809306
1560,5973,2.90749,-3.39447,720.9225556,0.212036046
1570,5983,2.90362,-3.39483,711.4924722,0.209262492
1580,5993,2.89983,-3.39475,702.0626111,0.206489003
1590,6003,2.89595,-3.39483,692.6325278,0.203715449
1600,6013,2.89242,-3.39511,683.2016667,0.200941667
1610,6023,2.88886,-3.39484,673.7715556,0.198168105
1620,6033,2.88513,-3.39488,664.3413333,0.19539451
1630,6043,2.88179,-3.39496,654.9108889,0.19262085
1640,6053,2.87804,-3.39482,645.4808333,0.189847304
1650,6063,2.87468,-3.39469,636.0511389,0.187073864
1660,6073,2.87115,-3.39468,626.6214722,0.184300433
1670,6083,2.86766,-3.39472,617.1916944,0.181526969
1680,6093,2.86406,-3.3949,607.7614167,0.178753358
1690,6103,2.86052,-3.39472,598.3316389,0.175979894
1700,6113,2.8568,-3.39454,588.9023611,0.173206577
1710,6123,2.8533,-3.3948,579.4723611,0.170433047
1720,6133,2.8494,-3.39462,570.0428611,0.167659665
1730,6143,2.84582,-3.39465,560.6132778,0.164886258
1740,6153,2.8422,-3.3947,551.1835556,0.16211281
1750,6163,2.83872,-3.39457,541.7541944,0.159339469
1760,6173,2.83498,-3.39473,532.3243889,0.156565997
1770,6183,2.83133,-3.39476,522.8945,0.1537925
1780,6193,2.82739,-3.39481,513.4644722,0.151018962
1790,6203,2.82352,-3.39451,504.0352778,0.14824567
1800,6213,2.81941,-3.39445,494.60625,0.145472426
1810,6223,2.81528,-3.39466,485.1766389,0.142699011
1820,6233,2.81109,-3.3947,475.7469167,0.139925564
1830,6243,2.80707,-3.39473,466.3171111,0.137152092
1840,6253,2.80291,-3.39475,456.88725,0.134378603
1850,6263,2.79892,-3.39461,447.4577778,0.131605229
1860,6273,2.79444,-3.39469,438.0280833,0.128831789
1870,6283,2.79,-3.39489,428.5978333,0.126058186
1880,6293,2.7856,-3.39463,419.1683056,0.123284796
1890,6303,2.78116,-3.3948,409.7383056,0.120511266
1900,6313,2.77672,-3.39479,400.3083333,0.117737745
1910,6323,2.77213,-3.39464,390.8787778,0.114964346
1920,6333,2.7675,-3.39445,381.44975,0.112191103
1930,6343,2.763,-3.39479,372.0197778,0.109417582
1940,6353,2.75797,-3.39485,362.5896389,0.106644011
1950,6363,2.75382,-3.3947,353.1599167,0.103870564
1960,6373,2.749,-3.39474,343.7300833,0.101097083
1970,6383,2.74408,-3.39475,334.3002222,0.098323595
1980,6393,2.73911,-3.39474,324.8703889,0.095550114
1990,6403,2.73402,-3.39478,315.4404444,0.092776601
2000,6413,2.72892,-3.3948,306.0104444,0.090003072
2010,6423,2.72357,-3.39482,296.5803889,0.087229526
2020,6433,2.71813,-3.39459,287.1509722,0.084456168
2030,6443,2.71263,-3.39464,277.7214167,0.08168277
2040,6453,2.70709,-3.39471,268.2916667,0.078909314
2050,6463,2.70188,-3.39477,258.86175,0.076135809
2060,6473,2.6966,-3.39475,249.4318889,0.07336232
2070,6483,2.69103,-3.39452,240.0026667,0.07058902
2080,6493,2.68547,-3.39487,230.5724722,0.067815433
2090,6503,2.67948,-3.39466,221.1428611,0.065042018
2100,6513,2.67358,-3.39451,211.7136667,0.062268725
2110,6523,2.66764,-3.39453,202.2844167,0.059495417
2120,6533,2.66145,-3.39463,192.8548889,0.056722026
2130,6543,2.65521,-3.39479,183.4249167,0.053948505
2140,6553,2.649,-3.39462,173.9954167,0.051175123
2150,6563,2.64296,-3.39479,164.5654444,0.048401601
2160,6573,2.63651,-3.3947,155.1357222,0.045628154
2170,6583,2.62986,-3.39452,145.7065,0.042854853
2180,6593,2.62301,-3.39468,136.2768333,0.040081422
2190,6603,2.61584,-3.39475,126.8469722,0.037307933
2200,6613,2.6088,-3.39461,117.4175,0.034534559
2210,6623,2.60116,-3.3946,107.9880556,0.031761193
2220,6633,2.59341,-3.39462,98.55855556,0.02898781
2230,6643,2.58518,-3.39474,89.12872222,0.02621433
2240,6653,2.57704,-3.39461,79.69925,0.023440956
2250,6663,2.56844,-3.39453,70.27,0.020667647
2260,6673,2.56,-3.39455,60.84069444,0.017894322
2270,6683,2.55166,-3.39459,51.41127778,0.015120964
2280,6693,2.54148,-3.39477,41.98136111,0.012347459
2290,6703,2.53113,-3.39468,32.55169444,0.009574028
2300,6713,2.5204,-3.39453,23.12244444,0.006800719
2310,6723,2.50916,-3.39463,13.69291667,0.004027328
2320,6727,2.49907,-3.39448,4.263805556,0.00125406
