time,actual time,voltage,current,capacity,SoC
0,4907,4.05889,-0.00105838,3281,0.6562
10,4917,3.42009,-4.99874,3281,0.6562
20,4927,3.38566,-4.99851,3267.11525,0.65342305
30,4937,3.362,-4.99839,3253.230833,0.650646167
40,4947,3.34503,-4.99838,3239.346444,0.647869289
50,4957,3.3314,-4.99835,3225.462139,0.645092428
60,4967,3.32056,-4.99839,3211.577722,0.642315544
70,4977,3.31201,-4.99802,3197.694333,0.639538867
80,4987,3.30447,-4.99821,3183.810417,0.636762083
90,4997,3.29847,-4.99828,3169.926306,0.633985261
100,5007,3.29357,-4.99842,3156.041806,0.631208361
110,5017,3.28871,-4.99844,3142.15725,0.62843145
120,5027,3.28419,-4.99846,3128.272639,0.625654528
130,5037,3.27987,-4.9981,3114.389028,0.622877806
140,5047,3.27639,-4.99829,3100.504889,0.620100978
150,5057,3.27353,-4.9982,3086.621,0.6173242
160,5067,3.27107,-4.99819,3072.737139,0.614547428
170,5077,3.26867,-4.9982,3058.85325,0.61177065
180,5087,3.26641,-4.99818,3044.969417,0.608993883
190,5097,3.26366,-4.99834,3031.085139,0.606217028
200,5107,3.2606,-4.99805,3017.201667,0.603440333
210,5117,3.25822,-4.99825,3003.317639,0.600663528
220,5127,3.25582,-4.99815,2989.433889,0.597886778
230,5137,3.25407,-4.99824,2975.549889,0.595109978
240,5147,3.25263,-4.99807,2961.666361,0.592333272
250,5157,3.25146,-4.9983,2947.782194,0.589556439
260,5167,3.25012,-4.99829,2933.898056,0.586779611
270,5177,3.24911,-4.99831,2920.013861,0.584002772
280,5187,3.24805,-4.99811,2906.130222,0.581226044
290,5197,3.24703,-4.99829,2892.246083,0.578449217
300,5207,3.24599,-4.99837,2878.361722,0.575672344
310,5217,3.24507,-4.99824,2864.477722,0.572895544
320,5227,3.24405,-4.99829,2850.593583,0.570118717
330,5237,3.24298,-4.99822,2836.709639,0.567341928
340,5247,3.24208,-4.99835,2822.825333,0.564565067
350,5257,3.24115,-4.99814,2808.941611,0.561788322
360,5267,3.24013,-4.99819,2795.05775,0.55901155
370,5277,3.23909,-4.99836,2781.173417,0.556234683
380,5287,3.23807,-4.99828,2767.289306,0.553457861
390,5297,3.23708,-4.99818,2753.405472,0.550681094
400,5307,3.23595,-4.99829,2739.521333,0.547904267
410,5317,3.235,-4.99838,2725.636944,0.545127389
420,5327,3.23397,-4.99826,2711.752889,0.542350578
430,5337,3.23287,-4.99817,2697.869083,0.539573817
440,5347,3.2318,-4.99814,2683.985361,0.536797072
450,5357,3.23071,-4.99831,2670.101167,0.534020233
460,5367,3.22947,-4.99823,2656.217194,0.531243439
470,5377,3.22831,-4.99843,2642.332667,0.528466533
480,5387,3.22712,-4.99819,2628.448806,0.525689761
490,5397,3.22579,-4.99817,2614.565,0.522913
500,5407,3.22445,-4.99809,2600.681417,0.520136283
510,5417,3.22309,-4.99813,2586.797722,0.517359544
520,5427,3.22165,-4.99819,2572.913861,0.514582772
530,5437,3.22046,-4.99814,2559.030139,0.511806028
540,5447,3.21891,-4.99825,2545.146111,0.509029222
550,5457,3.21733,-4.99834,2531.261833,0.506252367
560,5467,3.21566,-4.99833,2517.377583,0.503475517
570,5477,3.21409,-4.99832,2503.493361,0.500698672
580,5487,3.21237,-4.99829,2489.609222,0.497921844
590,5497,3.21042,-4.99837,2475.724861,0.495144972
600,5507,3.20857,-4.99831,2461.840667,0.492368133
