time,actual time,voltage,current,capacity,SoC
0,34090,4.12054,-0.00107446,2366,0.788666667
10,34100,3.75988,-3.003,2357.658333,0.785886111
20,34110,3.72098,-3.00256,2349.317889,0.783105963
30,34120,3.68713,-3.00284,2340.976667,0.780325556
40,34130,3.66091,-3.00279,2332.635583,0.777545194
50,34140,3.64,-3.00264,2324.294917,0.774764972
60,34150,3.62359,-3.00269,2315.954111,0.771984704
70,34160,3.60987,-3.00271,2307.61325,0.769204417
80,34170,3.59758,-3.00277,2299.272222,0.766424074
90,34180,3.58714,-3.00269,2290.931417,0.763643806
100,34190,3.57802,-3.00267,2282.590667,0.760863556
110,34200,3.57028,-3.00286,2274.249389,0.75808313
120,34210,3.56318,-3.00276,2265.908389,0.755302796
130,34220,3.55699,-3.00236,2257.5685,0.752522833
140,34230,3.55151,-3.00252,2249.228167,0.749742722
150,34240,3.54631,-3.00254,2240.887778,0.746962593
160,34250,3.54193,-3.00262,2232.547167,0.744182389
170,34260,3.53791,-3.00281,2224.206028,0.741402009
180,34270,3.5339,-3.00291,2215.864611,0.738621537
190,34280,3.53044,-3.0026,2207.524056,0.735841352
200,34290,3.52696,-3.00266,2199.183333,0.733061111
210,34300,3.5239,-3.00274,2190.842389,0.730280796
220,34310,3.52099,-3.00276,2182.501389,0.727500463
230,34320,3.5181,-3.0029,2174.16,0.72472
240,34330,3.51554,-3.00269,2165.819194,0.721939731
250,34340,3.51293,-3.00288,2157.477861,0.719159287
260,34350,3.5104,-3.00261,2149.137278,0.716379093
270,34360,3.50834,-3.0028,2140.796167,0.713598722
280,34370,3.506,-3.00306,2132.454333,0.710818111
290,34380,3.50381,-3.00284,2124.113111,0.708037704
300,34390,3.5018,-3.00283,2115.771917,0.705257306
310,34400,3.4996,-3.0027,2107.431083,0.702477028
320,34410,3.49749,-3.0027,2099.09025,0.69969675
330,34420,3.49536,-3.00279,2090.749167,0.696916389
340,34430,3.49329,-3.00265,2082.408472,0.694136157
350,34440,3.49121,-3.00265,2074.067778,0.691355926
360,34450,3.4891,-3.00282,2065.726611,0.688575537
370,34460,3.48744,-3.00248,2057.386389,0.685795463
380,34470,3.48543,-3.0027,2049.045556,0.683015185
390,34480,3.48347,-3.00266,2040.704833,0.680234944
400,34490,3.48146,-3.00269,2032.364028,0.677454676
410,34500,3.47956,-3.00279,2024.022944,0.674674315
420,34510,3.47773,-3.00255,2015.682528,0.671894176
430,34520,3.47576,-3.00269,2007.341722,0.669113907
440,34530,3.47386,-3.00288,1999.000389,0.666333463
450,34540,3.47198,-3.00244,1990.660278,0.663553426
460,34550,3.47035,-3.00267,1982.319528,0.660773176
470,34560,3.46842,-3.00269,1973.978722,0.657992907
480,34570,3.46665,-3.0026,1965.638167,0.655212722
490,34580,3.46491,-3.00265,1957.297472,0.652432491
500,34590,3.46309,-3.00259,1948.956944,0.649652315
510,34600,3.46135,-3.00271,1940.616083,0.646872028
520,34610,3.45958,-3.00269,1932.275278,0.644091759
530,34620,3.45788,-3.00269,1923.934472,0.641311491
540,34630,3.456,-3.00269,1915.593667,0.638531222
550,34640,3.45441,-3.00279,1907.252583,0.635750861
560,34650,3.45265,-3.00269,1898.911778,0.632970593
570,34660,3.45076,-3.00258,1890.571278,0.630190426
580,34670,3.44907,-3.00271,1882.230417,0.627410139
590,34680,3.44745,-3.00259,1873.889889,0.624629963
600,34690,3.44579,-3.00268,1865.549111,0.621849704
